person_id,full_name,date_of_birth,email,phone,person_age,person_income,person_home_ownership,person_emp_length,source_system,created_at
P-101410,James Erickson,2005-06-15,davenportstephanie@example.com,+17439069523,20,51775.04,OWN,8.9,BRANCH,2025-07-01 16:05:05.223350
P-101411,Richard George,1996-02-21,taylormatthew@example.com,+17005644885,29,69938.11,OTHER,5.7,PARTNER_PORTAL,2024-09-02 17:26:48.331165
P-101412,Lynn Duran,2004-11-12,scottmichael@example.com,+17807537642,21,82240.89,MORTGAGE,9.8,CRM,2026-01-01 21:59:46.456444
P-101413,Scott Bean,1991-01-11,bstephens@example.net,+19032922131,34,100976.06,OWN,9.2,CRM,2026-03-13 20:09:46.808383
P-101414,Wayne Berger,1988-07-16,nbrandt@example.net,+14926879872,37,114953.83,OTHER,7.1,WEBSITE,2025-07-22 11:21:24.703221
P-101415,Carrie Roth,1997-06-19,ksexton@example.com,+12412603328,28,30713.31,OWN,6.0,CRM,2025-02-02 02:45:08.122027
P-101416,Cassandra Freeman,2005-07-05,gail20@example.org,+14203175454,20,26253.01,RENT,6.5,WEBSITE,2024-07-28 22:42:40.853803
P-101417,Jennifer Anderson,1998-12-19,vflores@example.org,+19157269744,27,38352.3,OWN,2.0,CRM,2025-01-10 19:41:46.692668
P-101418,Teresa Lopez,1995-01-16,berrynathan@example.com,+13386368060,30,95014.31,RENT,6.4,WEBSITE,2025-02-10 02:15:43.934719
P-101419,Brittany Taylor,1994-05-27,vjones@example.net,+12583197015,31,70566.49,OWN,9.5,CRM,2025-07-21 03:37:20.067904
P-101420,William Cantrell DDS,2000-01-30,williamsonmichael@example.net,+15014828523,25,16283.75,OTHER,9.5,CRM,2026-04-30 04:03:59.049906
P-101421,Aaron Adams,1977-07-13,karenrichards@example.net,+18915585511,48,46353.19,RENT,0.0,PARTNER_PORTAL,2026-01-02 20:49:28.257388
P-101422,Angela Guzman,1989-03-09,mckeesteven@example.com,+17143248739,36,30796.55,MORTGAGE,7.5,BRANCH,2025-06-17 06:32:10.757113
P-101423,Melissa Thompson,1991-11-08,pluna@example.net,+19774244343,34,33912.54,RENT,2.4,CRM,2025-08-16 20:13:31.667862
P-101424,Heidi Rodriguez,1992-01-15,tgoodwin@example.org,+18022990348,33,24098.85,RENT,3.7,CRM,2025-09-01 20:55:19.906058
P-101425,Latoya Smith,1991-08-12,barnesmichael@example.org,+12625426622,34,40216.92,OTHER,0.0,WEBSITE,2025-04-05 01:03:31.177842
P-101426,Amy Hodges,1986-11-30,sandra01@example.net,+17278311722,39,34700.15, RENT ,2.5,BRANCH,2025-07-25 09:51:47.904188
P-101427,Sherry Walters,1992-01-12,david93@example.org,+18989474229,33,60410.25,MORTGAGE,9.5,CRM,2025-12-23 16:07:18.507877
P-101428,Angela Gomez,1999-03-16,clarkegabriel@example.org,+12472365003,26,49399.72,OTHER,0.0,CRM,2025-04-18 20:47:35.272981
P-101429,Jennifer Hancock,1978-09-28,kevin78@example.com,+18559404231,47,20103.99,OTHER,6.7,WEBSITE,2025-08-13 09:40:33.750776
P-101430,Nicole Navarro,1990-06-14,zclements@example.com,+12396343969,35,33792.11,OTHER,8.3,PARTNER_PORTAL,2025-01-29 19:27:28.088032
P-101431,Richard Lawrence,2005-07-04,kyliebarker@example.org,+15786357338,20,42778.64,OTHER,2.7,WEBSITE,2025-02-13 11:11:30.540491
P-101432,Sara Clark,1999-12-30,valeriehenderson@example.org,+15249740985,26,80226.82,OWN,3.6,CRM,2024-10-08 04:55:43.336613
P-101433,Gregory Nguyen,1987-02-07,rossdavid@example.org,+16104715558,38,45586.07,OWN,1.4,CRM,2024-10-04 17:22:36.557698
P-101434,Melissa Evans,1996-12-01,phillip11@example.net,+13253512538,29,30237.47,OTHER,6.7,WEBSITE,2026-02-01 13:46:16.476022
P-101435,Morgan Blackwell,1992-08-05,baileyjulia@example.net,+19493419715,33,18492.91,RENT,0.0,WEBSITE,2026-03-08 08:33:48.516574
P-101436,Robert Thompson,1990-07-09,tinaortiz@example.org,+18163218563,35,52371.75,OWN,8.1,WEBSITE,2025-01-25 01:04:27.932876
P-101437,Anthony Lawson,2004-01-16,wmason@example.net,+12693771433,21,20407.43,OTHER,11.7,PARTNER_PORTAL,2024-07-20 22:41:05.706805
P-101438,Pamela Butler,1991-10-17,atkinsonjessica@example.net,+15782888189,34,26537.99,OTHER,3.0,CRM,2025-01-02 21:36:26.762985
P-101439,Jeanette Wilson,2003-12-24,angelawilson@example.net,+17858185690,22,72104.86,MORTGAGE,1.9,CRM,2025-12-03 12:26:01.859259
P-101440,Caitlin Mendoza,1985-10-09,smithstacy@example.net,+16202814723,40,24988.16,OTHER,3.3,CRM,2025-05-12 12:47:17.359011
P-101441,Nathaniel Norman,2005-09-08,brandonross@example.com,+13996951454,20,41505.34,OWN,4.3,WEBSITE,2025-03-18 11:42:31.431611
P-101442,Andrew Graham,1987-11-19,ecole@example.net,+16715164560,38,84038.18,RENT,8.3,BRANCH,2026-03-30 18:23:42.549663
P-101443,Anthony Garrett,1983-12-11,jclark@example.org,+15022585653,42,43088.15,MORTGAGE,9.1,PARTNER_PORTAL,2025-10-07 06:17:05.898402
P-101444,Jon Grant,2005-09-16,vargaseugene@example.com,+16542872012,20,29023.48,OTHER,0.0,CRM,2024-09-25 01:05:37.424267
P-101445,Robert Rogers,2002-07-25,barrettwendy@example.com,+19088099839,23,44491.0,MORTGAGE,1.7,CRM,2025-09-05 02:28:36.751227
P-101446,Jordan Taylor,1990-09-20,ndavis@example.org,+13436830009,35,13767.92,OWN,10.5,CRM,2024-11-23 12:29:28.541142
P-101447,Eric Giles,1986-04-19,vasquezterri@example.com,+14799965466,39,24906.57,OWN,5.0,CRM,2025-10-18 14:17:52.854824
P-101448,Joseph Lindsey,1985-02-01,dustinmoore@example.com,+18609022302,40,48123.35,MORTGAGE,9.4,CRM,2025-05-02 08:59:08.581991
P-101449,Tiffany Lopez,1999-12-22,hopkinsapril@example.net,+18418828051,26,45123.03,OTHER,4.9,PARTNER_PORTAL,2025-04-18 04:31:40.024946
P-101450,Rebecca Horn,1996-07-30,bethfreeman@example.net,+19478909863,29,46169.63,OWN,5.1,BRANCH,2025-08-22 08:59:47.136275
P-101451,Rita Foley,2002-05-12,kevin20@example.org,+13485248863,23,68939.72,RENT,1.1,CRM,2026-02-18 06:19:10.978420
P-101452,Billy Richardson,1995-04-18,sherrymonroe@example.org,+15028669141,30,54011.75,OWN,0.0,CRM,2024-06-24 12:22:58.024561
P-101453,Dennis Arias,1986-07-02,marksashley@example.net,+16199925692,39,30566.36,RENT,9.9,WEBSITE,2025-04-02 16:09:40.169269
P-101454,Paula Roberts,1997-11-26,robinsonchristian@example.org,+17183118140,28,127081.3,OWN,3.9,PARTNER_PORTAL,2025-10-21 13:15:06.247230
P-101455,Ethan Wilson,1984-02-25,collinsshannon@example.net,+15603940671,41,45318.69,OTHER,6.7,CRM,2024-07-05 06:56:27.964031
P-101456,Robert Gomez,1993-05-01,enelson@example.org,+16276579407,32,30423.1,OWN,1.1,CRM,2025-08-27 02:16:19.125088
P-101457,Tammy Fox,1999-11-07,munozjerry@example.net,+13362941264,26,46856.3,MORTGAGE,4.1,WEBSITE,2026-01-24 20:25:37.432174
P-101458,Christopher Blake,1988-11-15,ebell@example.net,+18807576310,37,25933.45,MORTGAGE,2.1,BRANCH,2025-01-12 21:35:37.332414
P-101459,Carol Perez,2005-12-11,pricekeith@example.org,+16746867948,20,135497.05,RENT,6.2,WEBSITE,2025-06-17 00:22:00.752121
P-101460,Steven Wright,1990-06-14,johnsonbrian@example.com,+15012773759,35,44327.32,MORTGAGE,7.0,BRANCH,2025-04-27 03:37:38.124915
P-101461,Timothy Jones,1996-07-29,berrykatherine@example.org,+13497021444,29,80148.63,OWN,14.2,PARTNER_PORTAL,2025-02-09 02:58:18.228788
P-101462,Jo Perez,2001-02-23,elizabethstone@example.net,+12655523917,24,27370.86,OWN,11.4,WEBSITE,2025-11-11 04:56:30.786471
P-101463,Terry Walter,1985-12-06,collinsheather@example.net,+19269653619,40,41169.78,OTHER,5.1,PARTNER_PORTAL,2024-12-01 21:29:47.896361
P-101464,Cindy Bradley MD,2000-12-05,jbenson@example.com,+19723385865,25,35992.07,OWN,4.0,PARTNER_PORTAL,2024-12-19 16:47:09.505803
P-101465,Timothy Allen,1989-10-16,kyliekline@example.com,+17679060558,36,39998.72,RENT,4.1,CRM,2025-08-19 14:11:16.634310
P-101466,Mitchell Price,1993-04-19,angel98@example.net,+19542646398,32,109707.3,OWN,7.3,CRM,2024-08-30 05:13:46.707377
P-101467,William Brewer,1987-11-05,todd39@example.net,+14427718669,38,39738.68,OTHER,2.2,CRM,2025-01-31 16:40:20.448551
P-101468,Sarah Brown,1988-02-16,howellglenn@example.org,+18013101561,37,20283.32,OWN,3.7,WEBSITE,2026-02-02 16:47:42.640160
P-101469,Justin French,1994-10-06,taylorchristopher@example.org,+12088823846,31,33498.24, MORTGAGE ,10.9,WEBSITE,2025-05-20 21:52:32.437193
P-101470,Timothy Jones,1990-12-08,elizabeth81@example.com,+14734655619,35,51271.17,MORTGAGE,5.3,CRM,2024-07-04 17:39:55.038027
P-101471,Brad Acosta,2001-07-17,hshort@example.com,+15137023641,24,44647.84,OWN,5.1,PARTNER_PORTAL,2026-03-21 14:42:40.034136
P-101472,Andrea Abbott,2004-08-31,phill@example.org,+14918932528,21,37130.52,OWN,6.7,WEBSITE,2026-01-04 22:46:16.639827
P-101473,Carrie Barron,1990-08-09,stevengreen@example.net,+16526252964,35,32217.81,MORTGAGE,6.9,BRANCH,2025-10-12 00:23:20.730808
P-101474,Tyrone Solis,1995-03-11,uwang@example.net,+12817114330,30,33976.14,MORTGAGE,9.3,WEBSITE,2025-07-18 15:38:39.260626
P-101475,Ryan Stewart,2005-08-25,brittney06@example.net,+13784790259,20,47192.02,OTHER,11.3,PARTNER_PORTAL,2024-07-01 02:35:01.538960
P-101476,Tiffany Mckay,2000-05-13,ajackson@example.org,+14667032358,25,21650.66,MORTGAGE,11.5,CRM,2025-02-16 11:42:36.781811
P-101477,Laura Burns,1994-02-24,jennifercordova@example.net,+14956795519,31,45508.06,OWN,10.4,BRANCH,2025-11-06 05:53:54.162082
P-101478,Bradley Brown,1988-04-14,vanessarichmond@example.com,+13383625676,37,31069.97,OTHER,7.0,WEBSITE,2024-10-10 07:52:12.232085
P-101479,Dorothy Horn,1998-11-05,jaredhogan@example.net,+16564308292,27,13842.74,OTHER,4.8,WEBSITE,2025-06-13 04:06:10.927207
P-101480,Terry Lin,2005-03-27,williamsthomas@example.net,+12839127365,20,48885.36,OWN,1.4,WEBSITE,2024-09-21 17:02:51.092957
P-101481,Jerry Johnson,1999-11-29,devin74@example.net,+13624796365,26,15690.82,MORTGAGE,0.6,CRM,2025-08-31 15:01:17.025521
P-101482,Heather Davis,1985-06-28,smithmichael@example.org,+18814948422,40,66139.28,OWN,4.6,CRM,2024-11-12 17:25:08.563018
P-101483,Daniel Smith,1997-02-28,ptaylor@example.com,,28,26210.81,MORTGAGE,13.2,CRM,2025-02-06 19:36:06.722694
P-101484,Brian Graham,1995-03-11,melissacastro@example.net,+19666316696,30,95457.44,RENT,0.0,BRANCH,2024-06-26 12:16:20.953168
P-101485,Aaron Brooks,1999-12-06,caleb06@example.org,+17643970084,26,30700.22,OTHER,4.7,WEBSITE,2025-05-29 03:04:37.118162
P-101486,Kevin Gutierrez,1994-12-27,zacharywillis@example.com,+18153050969,31,54825.84,RENT,0.7,CRM,2025-11-13 22:45:42.305477
P-101487,Barbara Copeland,1992-01-11,nathan32@example.org,+16809588377,33,62260.3,MORTGAGE,5.0,BRANCH,2026-05-18 01:12:57.382931
P-101488,Gerald Berg,1993-05-01,caitlinwilliams@example.org,+19159255862,32,47031.24,OWN,7.0,WEBSITE,2025-10-26 06:10:14.256825
P-101489,Cassandra Williams,1991-09-07,birdjoshua@example.net,+19303458809,34,60694.63,RENT,10.7,BRANCH,2026-01-27 04:08:47.508557
P-101490,Robert Atkinson,1986-03-28,margaret22@example.net,+17558459205,39,23284.26,OWN,2.6,CRM,2025-04-26 07:30:41.615642
P-101491,Kyle Haas,1995-05-23,rodriguezjacob@example.com,+19836045762,30,50959.69,RENT,3.1,CRM,2025-02-02 18:50:33.178240
P-101492,Ashley Osborn,2001-04-02,dunntiffany@example.com,+18972015221,24,17887.41,MORTGAGE,4.1,CRM,2024-06-25 11:16:04.975072
P-101493,Denise Reynolds,2005-07-31,andersonwilliam@example.net,+14999307461,20,25583.7,RENT,3.4,WEBSITE,2024-09-01 16:12:29.515876
P-101494,Erin Long,2004-09-26,gainesmelissa@example.org,+18873885285,21,66644.16,MORTGAGE,2.8,PARTNER_PORTAL,2025-07-07 13:30:40.869322
P-101495,Patty Costa,1997-03-31,pfoster@example.org,+16906073794,28,59610.46,MORTGAGE,2.1,CRM,2025-01-25 00:36:18.525088
P-101496,Maria King,2000-05-28,joshua07@example.com,+19267265434,25,72135.62,RENT,7.4,CRM,2026-05-16 23:15:28.774080
P-101497,James Zuniga,1986-02-28,john98@example.org,+19855907996,39,14950.45,RENT,10.4,WEBSITE,2026-03-27 19:51:44.443002
P-101498,Jason Andersen MD,1990-04-07,twoods@example.org,+12072307177,35,54881.91,RENT,5.2,CRM,2025-05-30 14:51:12.571290
P-101499,Jasmine Moore,1996-10-26,jamesdawson@example.com,+14035369995,29,54280.99,OTHER,3.8,BRANCH,2024-08-19 23:20:42.055012
P-101500,Mrs. Samantha Owen MD,1987-05-27,stephenedwards@example.net,+14515497249,38,32929.8,OTHER,13.2,PARTNER_PORTAL,2024-12-24 15:32:22.249282
P-101501,Mr. Ricky Rivera,1999-06-05,richardsjennifer@example.com,+15578020061,26,38899.01,OTHER,1.5,CRM,2026-05-03 13:29:43.898428
P-101502,Timothy Ward,1991-03-26,lauren61@example.org,+18897391270,34,40051.2,OTHER,8.4,CRM,2024-07-10 19:27:45.150531
P-101503,Ashley Moore,1999-02-14,rebeccaweaver@example.org,+17057644685,26,68441.6,OTHER,8.3,WEBSITE,2026-01-09 07:35:42.876143
P-101504,Gary Martinez,1985-06-08,vlewis@example.com,+14779789433,40,263733.0,OWN,9.2,CRM,2025-04-03 04:31:38.292679
P-101505,Ms. Lindsay Baker,1991-11-18,hjohnson@example.org,,34,27398.45,RENT,4.6,WEBSITE,2025-03-09 09:06:01.685300
P-101506,Alexander Garcia,1982-11-14,reynoldssheena@example.com,+15156120039,43,100015.56,RENT,8.1,CRM,2025-01-22 17:13:27.424320
P-101507,Jeffrey Alvarez,2004-10-20,ritareyes@example.net,+18834339192,21,57984.96,MORTGAGE,0.0,CRM,2024-09-06 19:38:39.721821
P-101508,Courtney Castillo,2005-12-17,glennbutler@example.org,+19222837742,20,59145.73,RENT,8.6,CRM,2025-01-27 01:45:18.592863
P-101509,Erica Moss,1990-04-01,jmccormick@example.org,+18632228012,35,59419.18,OWN,1.1,WEBSITE,2026-03-13 12:58:25.523789
P-101510,Michael Diaz,1994-03-14,derrick47@example.com,+17964064724,31,14737.45,OWN,8.0,WEBSITE,2025-02-28 10:57:44.846477
P-101511,Joshua Neal,2000-01-16,isimpson@example.com,+19702946577,25,71673.34,RENT,9.4,CRM,2026-05-17 07:32:46.096972
P-101512,Taylor Palmer,1998-12-04,jashley@example.net,+13269809282,27,30833.71,OTHER,0.0,WEBSITE,2024-07-08 20:05:19.755374
P-101513,Sean Jones,1993-12-26,yjohnson@example.net,+17683803166,32,34235.53,OTHER,3.2,BRANCH,2024-09-29 03:25:59.087963
P-101514,Cheryl Martinez,1978-07-13,kathleenbarajas@example.org,+13536541601,47,54752.54,OWN,1.0,WEBSITE,2025-07-14 14:44:25.155903
P-101515,April Park,1986-09-04,gsmith@example.net,+16675152077,39,52267.87,OTHER,6.5,CRM,2024-11-24 14:16:34.553437
P-101516,Lauren Dennis,2001-06-05,jchavez@example.net,+13619051109,24,73864.51,RENT,12.1,CRM,2025-07-13 23:39:30.640377
P-101517,Nicholas Smith,1990-11-03,hernandezelizabeth@example.net,+19236920102,35,27076.42,OWN,6.4,PARTNER_PORTAL,2025-09-17 05:44:00.821529
P-101518,Martha Dalton,1974-01-21,danielle96@example.com,+16743425269,51,99112.66,MORTGAGE,2.0,WEBSITE,2025-03-30 08:25:01.759986
P-101519,Richard Clark,1994-08-22,benjamin51@example.org,+19798376699,31,62365.09,MORTGAGE,6.6,CRM,2025-06-28 18:56:48.704486
P-101520,Stephanie Wang,2000-09-21,monroeluke@example.com,+16176490584,25,76386.13,RENT,9.8,CRM,2025-08-06 01:49:24.680719
P-101521,Anthony Blanchard,1981-03-20,wesley24@example.net,+18575445099,44,119630.34,OTHER,5.5,CRM,2024-10-25 23:31:04.575900
P-101522,David Thomas,1996-08-27,gdoyle@example.org,+18107851846,29,65656.25,MORTGAGE,1.1,CRM,2025-08-11 20:04:24.865256
P-101523,Angela Kelly,2002-04-15,qwilson@example.org,+18736480022,23,58137.23,RENT,4.3,CRM,2024-10-06 12:15:27.004314
P-101524,Tiffany Bates,1994-08-25,alanyork@example.com,+13296878192,31,67337.36,OTHER,10.3,CRM,2025-05-15 14:15:37.377959
P-101525,Lisa Fernandez,2005-03-16,atorres@example.com,+14933717847,20,50989.19,RENT,7.8,CRM,2024-12-20 17:35:58.459849
P-101526,Clifford Rogers,2005-04-13,stokesmaurice@example.org,+19269769889,20,27937.72,MORTGAGE,5.1,BRANCH,2025-02-06 15:22:46.876165
P-101527,Jose Stephenson,1980-06-30,tammy34@example.org,+18924936059,45,134918.23,OTHER,1.7,WEBSITE,2025-10-20 03:09:22.976316
P-101528,William Travis,1989-05-31,johnhuang@example.net,+17018248447,36,54895.91,MORTGAGE,6.6,WEBSITE,2024-09-11 06:27:25.412034
P-101529,Veronica Ortiz,1991-07-01,itaylor@example.net,+12077065948,34,112214.06,OTHER,9.4,PARTNER_PORTAL,2026-04-28 22:57:58.435423
P-101530,Andrew Mann,2002-12-23,treid@example.org,+14036727186,23,72461.12,MORTGAGE,6.3,CRM,2025-01-14 22:49:51.793431
P-101531,Heather Lopez,1984-12-04,marshdaniel@example.net,+12388078287,41,49189.76,OTHER,5.8,CRM,2025-04-07 13:39:53.062247
P-101532,Stephen Reed,1993-05-09,william63@example.com,+18548180288,32,42437.21,OTHER,2.3,CRM,2025-08-03 02:41:33.659531
P-101533,Emily Farley,2003-12-03,peter98@example.com,,22,97607.54,OTHER,7.0,CRM,2024-12-06 22:13:04.682483
P-101534,Sara Jackson,1994-02-07,udavis@example.org,+14209366864,31,52202.9,OTHER,9.0,PARTNER_PORTAL,2026-04-02 02:31:50.115457
P-101535,Kimberly Taylor,2000-10-23,jacob28@example.com,+13602320877,25,44238.22,OWN,8.5,WEBSITE,2025-03-31 22:00:49.441685
P-101536,Crystal Walker,2005-12-26,lisa57@example.org,+17629327700,20,35027.54,RENT,4.5,CRM,2024-11-19 23:07:43.670457
P-101537,Patty Walker,1998-02-20,georgecooper@example.com,+16428402555,27,47843.64,RENT,12.7,CRM,2025-06-20 03:03:41.786609
P-101538,Melody Walker,1996-02-09,dstafford@example.net,+17418167881,29,132867.88,MORTGAGE,2.8,WEBSITE,2025-09-09 16:19:48.710701
P-101539,Jennifer Newman,1979-05-16,allisonskinner@example.com,+13904448467,46,44485.9,OTHER,12.1,BRANCH,2025-01-04 13:32:59.207569
P-101540,Heather Marshall,1987-10-20,qjohnson@example.com,+18396459942,38,42783.3,OWN,2.5,PARTNER_PORTAL,2024-07-12 06:56:07.099834
P-101541,Mark Wheeler,1994-01-01,briananderson@example.net,+19333980138,32,72660.18,OTHER,4.9,WEBSITE,2026-02-17 10:47:53.861545
P-101542,Joshua Wright,1996-07-19,ddunn@example.com,+19106801533,29,76562.46,OTHER,9.9,BRANCH,2026-01-27 19:52:04.413903
P-101543,Jamie Smith,1999-08-15,ghenry@example.com,+16567596957,26,30707.94,OTHER,6.5,PARTNER_PORTAL,2026-04-23 23:50:20.616818
P-101544,Greg Hudson,1981-09-04,anthony55@example.net,+17626917148,44,22280.82, OWN ,3.9,PARTNER_PORTAL,2026-03-10 18:17:47.126532
P-101545,Lori Mcmahon,2001-11-28,david52@example.org,+16887216511,24,38287.09,RENT,11.4,CRM,2025-05-30 06:23:19.745711
P-101546,Emma Brown,2005-09-24,billyroman@example.org,+17695473088,20,31209.37,RENT,1.7,PARTNER_PORTAL,2024-10-18 17:26:36.315107
P-101547,Rachel Rojas,1991-10-11,natalie40@example.net,+13292363409,34,62405.9,OWN,6.7,CRM,2025-02-28 09:27:12.728038
P-101548,Carmen Mendoza,1984-04-20,brandy00@example.com,+13943123254,41,85270.61,OTHER,3.8,CRM,2024-11-09 21:25:06.793071
P-101549,Victor Madden,1988-09-07,laurie57@example.org,+18393962768,37,21420.76,OWN,5.0,BRANCH,2024-10-28 01:39:08.159465
P-101550,Robert Wilson,1992-10-22,hernandezkerri@example.net,+16382130149,33,18547.86,OWN,5.1,CRM,2024-10-12 01:01:57.769484
P-101551,Lindsey Hawkins,2002-05-31,laneerica@example.com,+15235191990,23,58572.63,OTHER,8.1,CRM,2025-01-30 20:08:57.309480
P-101552,Monica Horton,1983-12-29,ramosedward@example.com,+13679041710,42,73863.54,OTHER,10.4,CRM,2025-01-09 13:33:45.371298
P-101553,Sean Rodriguez,2005-06-20,kimberlyjohnson@example.org,+17492560714,20,62117.91,OWN,8.8,WEBSITE,2026-01-19 21:24:45.472180
P-101554,Gregory Warner MD,1996-01-20,ehernandez@example.com,+15318603781,29,74505.31,MORTGAGE,0.2,CRM,2026-02-12 05:51:49.019410
P-101555,Jeff Kane,1995-12-17,smithbrittney@example.com,+13967693233,30,43387.72,RENT,7.9,CRM,2025-06-21 07:45:55.636727
P-101556,Alexander Simpson,1999-09-05,hillbrandon@example.com,+19326343065,26,46835.82,OTHER,9.0,PARTNER_PORTAL,2025-01-05 21:20:06.198274
P-101557,Melissa Arnold,1975-05-15,johnrogers@example.net,+17977228582,50,19358.47,MORTGAGE,6.3,PARTNER_PORTAL,2025-11-22 06:35:38.687773
P-101558,Zachary Rodriguez,2002-04-07,shannonstephanie@example.org,+15489236788,23,26470.88,RENT,2.3,WEBSITE,2024-11-03 22:36:59.363222
P-101559,Sarah Lee,1998-10-10,amandajohnson@example.net,+16648758466,27,42535.34,OTHER,6.3,CRM,2025-11-19 00:35:03.935267
P-101560,Deborah Long,1990-05-05,iwang@example.org,+16317755297,35,21344.73,OWN,7.9,CRM,2025-06-14 15:33:44.531103
P-101561,Brian Curry,1994-07-11,johnny15@example.com,+18813436116,31,84032.1,RENT,2.2,BRANCH,2024-08-30 11:10:00.035481
P-101562,Andre Gonzalez,2005-04-18,hjones@example.net,+16604555465,20,90470.04,RENT,5.6,WEBSITE,2025-11-21 10:49:23.710586
P-101563,Danielle Hunter,1995-04-10,sara37@example.com,+17408344545,30,27482.62,MORTGAGE,12.0,WEBSITE,2025-12-23 23:03:32.694139
P-101564,David Smith,2002-10-24,davisstephanie@example.net,+16274238697,23,60689.06,MORTGAGE,0.0,CRM,2025-10-16 16:32:43.872179
P-101565,Monica Cannon,1983-06-19,petermoreno@example.net,+13098570934,42,62524.03,OTHER,8.6,PARTNER_PORTAL,2025-10-11 10:30:12.358576
P-101566,Amanda Wilson,1989-06-15,robertsteele@example.com,+14039484843,36,24717.54,OTHER,4.4,CRM,2026-04-01 01:03:47.550645
P-101567,Matthew Rogers,2002-01-04,torreshoward@example.com,+18494669542,24,57952.87,MORTGAGE,8.2,PARTNER_PORTAL,2025-05-18 12:22:09.702875
P-101568,Adam Smith,1982-01-19,vrasmussen@example.net,+14735447945,43,73755.91,OTHER,3.8,CRM,2025-01-25 07:31:27.447104
P-101569,Jason Lewis,1997-06-28,madelinehenderson@example.net,+16977100170,28,57556.34,MORTGAGE,3.5,WEBSITE,2025-04-30 04:15:34.463591
P-101570,Nancy Allen,1991-07-21,morgan94@example.net,+19147235528,34,27312.64,RENT,7.5,WEBSITE,2026-02-12 01:21:05.810306
P-101571,Laura Peters,1986-06-07,brandontaylor@example.com,+12476711588,39,25793.79,MORTGAGE,7.7,WEBSITE,2024-08-10 03:44:51.624666
P-101572,April Luna,1998-08-02,wilsonrobert@example.org,+17646461198,27,96695.24,RENT,8.2,CRM,2024-10-18 20:07:00.306497
P-101573,Shelley Burns,1987-05-28,tara23@example.com,+17745877007,38,126732.61,MORTGAGE,2.2,CRM,2024-10-18 22:08:01.744798
P-101574,Brooke Potter,2001-09-28,piercefrank@example.org,+17795909666,24,38562.07,OTHER,0.0,WEBSITE,2025-07-09 19:34:13.125615
P-101575,Kenneth Bright,1995-09-18,tbrown@example.com,+19822100370,30,32875.6,RENT,8.1,BRANCH,2025-06-24 16:42:35.004481
P-101576,Morgan Ellison,1991-12-12,lwalton@example.org,+16074098348,34,61357.85,OWN,7.9,CRM,2025-10-04 00:36:35.684227
P-101577,Katherine Torres,2000-12-17,rgrimes@example.org,+18659074456,25,33820.98,OTHER,0.0,WEBSITE,2025-03-23 20:07:55.251776
P-101578,Ann George,2002-08-08,waynegriffin@example.net,+12774950034,23,46202.6,MORTGAGE,1.2,CRM,2025-04-22 11:11:36.207196
P-101579,Logan Davila,1998-05-09,robinsonmegan@example.com,+18455257330,27,22608.2,OTHER,5.7,WEBSITE,2025-02-09 16:49:15.669974
P-101580,Grant Holland,1990-05-25,steven75@example.org,+17585379900,35,44658.44,RENT,0.0,CRM,2025-03-26 19:58:16.583336
P-101581,Jennifer Galvan,1998-03-28,derekhamilton@example.org,+19224856283,27,35453.64,OWN,3.4,BRANCH,2024-10-28 11:43:23.418074
